gene,pval
mRNA.MSTRG.7142.1,3.698542836
mRNA.MSTRG.7150.1,1.867079735
mRNA.MSTRG.7151.1,1.750600843
mRNA.MSTRG.7169.1,5.406045239
mRNA.MSTRG.7176.1,1.75064993
mRNA.MSTRG.7177.1,3.173530213
mRNA.MSTRG.7190.1,5.425138186
mRNA.MSTRG.7206.1,4.365985664
mRNA.MSTRG.7221.1,1.87443252
mRNA.MSTRG.7221.5,2.558829317
mRNA.MSTRG.7223.1,1.331372151
mRNA.MSTRG.7224.1,2.492651281
mRNA.MSTRG.7225.1,4.652264615
mRNA.MSTRG.7227.1,3.031029619
mRNA.MSTRG.7271.1,3.261266486
mRNA.MSTRG.7286.1,7.108657055
mRNA.MSTRG.7291.1,4.405032902
mRNA.MSTRG.7292.1,3.819089333
mRNA.MSTRG.7294.1,2.256827815
mRNA.MSTRG.7321.2,3.566986868
mRNA.MSTRG.7349.1,3.532162493
mRNA.MSTRG.7352.1,1.867080616
mRNA.MSTRG.7353.1,2.339778822
mRNA.MSTRG.7354.1,5.243199392
mRNA.MSTRG.7362.1,2.927562356
mRNA.MSTRG.7379.1,3.080103015
mRNA.MSTRG.7392.1,4.38565138
mRNA.MSTRG.7398.1,0.469858152
mRNA.MSTRG.7411.1,3.173495482
mRNA.MSTRG.7416.1,5.769901107
mRNA.MSTRG.7419.1,1.48509441
mRNA.MSTRG.7441.1,1.623923315
mRNA.MSTRG.7450.1,5.769926656
mRNA.MSTRG.7465.1,5.526031052
mRNA.MSTRG.7480.1,1.795699518
mRNA.MSTRG.7480.2,3.920190126
mRNA.MSTRG.7493.1,2.492626655
mRNA.MSTRG.7505.1,5.835695663
mRNA.MSTRG.7509.1,2.075078064
mRNA.MSTRG.7520.2,2.25683925
mRNA.MSTRG.7526.1,2.63080692
mRNA.MSTRG.7535.2,4.572640828
mRNA.MSTRG.7535.3,3.950900424
mRNA.MSTRG.7546.2,3.26351655
mRNA.MSTRG.7561.1,4.082639193
mRNA.MSTRG.7563.1,2.168817928
mRNA.MSTRG.7568.1,3.496406414
mRNA.MSTRG.7569.1,3.127568098
mRNA.MSTRG.7586.1,1.331380331
mRNA.MSTRG.7583.1,1.623926033
mRNA.MSTRG.7591.1,2.56408526
mRNA.MSTRG.7591.2,1.483520114
mRNA.MSTRG.7618.1,3.532123402
mRNA.MSTRG.7620.2,2.563426952
mRNA.MSTRG.7629.1,4.863262622
mRNA.MSTRG.7632.1,6.892115421
mRNA.MSTRG.7657.1,1.485106597
mRNA.MSTRG.7665.2,3.910940145
mRNA.MSTRG.7675.1,6.171992086
mRNA.MSTRG.7699.1,4.891036882
mRNA.MSTRG.7700.1,2.630811724
mRNA.MSTRG.7738.1,0.963978957
mRNA.MSTRG.7747.4,2.630866814
mRNA.MSTRG.7751.1,3.634202664
mRNA.MSTRG.7772.2,2.256841002
mRNA.MSTRG.7790.1,7.875022756
mRNA.MSTRG.7809.1,4.424225479
mRNA.MSTRG.7810.1,3.66677384
mRNA.MSTRG.7811.1,2.492624476
mRNA.MSTRG.7827.1,2.563330147
mRNA.MSTRG.7854.1,0.737965498
mRNA.MSTRG.7889.1,4.945034107
mRNA.MSTRG.7891.1,2.256842978
mRNA.MSTRG.7893.1,1.750672679
mRNA.MSTRG.7894.1,3.847698954
mRNA.MSTRG.7959.1,2.256984598
mRNA.MSTRG.7989.1,4.806058033
mRNA.MSTRG.7991.1,0.140219696
mRNA.MSTRG.8013.1,5.386670122
mRNA.MSTRG.8020.2,3.080114223
mRNA.MSTRG.8025.1,6.591544189
mRNA.MSTRG.8008.1,5.188290803
mRNA.MSTRG.8026.3,5.918992835
mRNA.MSTRG.8028.1,3.903325725
mRNA.MSTRG.8032.1,1.623970214
mRNA.MSTRG.8044.1,2.816068399
mRNA.MSTRG.8065.1,6.275711546
mRNA.MSTRG.8076.1,0.737963565
mRNA.MSTRG.8100.1,4.746507948
mRNA.MSTRG.8104.1,2.168816209
mRNA.MSTRG.8105.1,3.383619295
mRNA.MSTRG.8126.1,4.106447972
mRNA.MSTRG.8129.1,3.930338645
mRNA.MSTRG.8142.1,2.637370608
mRNA.MSTRG.8179.1,3.422193864
mRNA.MSTRG.8190.1,2.256822196
mRNA.MSTRG.8192.1,1.867050443
mRNA.MSTRG.8193.1,1.974801074
mRNA.MSTRG.8195.2,1.750667409
mRNA.MSTRG.8209.2,6.249142322
mRNA.MSTRG.8213.1,2.92758749
mRNA.MSTRG.8224.1,2.980256887
mRNA.MSTRG.8235.2,3.261268979
mRNA.MSTRG.8237.1,6.63312686
mRNA.MSTRG.8243.2,1.623963623
mRNA.MSTRG.8261.1,1.485050856
mRNA.MSTRG.8285.1,0.737962581
mRNA.MSTRG.8292.1,4.568757153
mRNA.MSTRG.8294.1,3.204649979
mRNA.MSTRG.8297.1,3.903310301
mRNA.MSTRG.8298.1,2.756928882
mRNA.MSTRG.8309.1,2.563381455
mRNA.MSTRG.8315.1,1.159327216
mRNA.MSTRG.8343.1,1.867071033
mRNA.MSTRG.8407.1,4.424179417
mRNA.MSTRG.8426.1,4.130001166
mRNA.MSTRG.8419.1,4.776592294
mRNA.MSTRG.8422.1,2.339784821
mRNA.MSTRG.8449.1,1.867085144
mRNA.MSTRG.8452.1,2.754965712
mRNA.MSTRG.8452.2,3.345287697
mRNA.MSTRG.8466.1,1.485064069
mRNA.MSTRG.8467.1,4.516223487
mRNA.MSTRG.8487.1,5.264586238
mRNA.MSTRG.8499.1,1.159349605
mRNA.MSTRG.8497.1,2.339760751
mRNA.MSTRG.8497.2,1.974847671
mRNA.MSTRG.8505.1,3.127566747
mRNA.MSTRG.8509.1,1.974835528
mRNA.MSTRG.8527.1,3.383630152
mRNA.MSTRG.8532.1,1.974791832
mRNA.MSTRG.8557.1,2.980246878
mRNA.MSTRG.8574.1,2.98020239
mRNA.MSTRG.8587.2,3.819068418
mRNA.MSTRG.8590.1,2.339778039
mRNA.MSTRG.8591.1,5.406045174
mRNA.MSTRG.8604.2,4.263484444
mRNA.MSTRG.8608.1,3.080102111
mRNA.MSTRG.8643.1,0.737950379
mRNA.MSTRG.8656.1,1.86703575
mRNA.MSTRG.8669.1,2.63083417
mRNA.MSTRG.8679.1,4.776591405
mRNA.MSTRG.8684.1,2.816016612
mRNA.MSTRG.8700.1,2.256858566
mRNA.MSTRG.8709.2,-0.898822402
mRNA.MSTRG.8717.1,4.480107035
mRNA.MSTRG.8718.1,3.343977935
mRNA.MSTRG.8734.2,2.415374182
mRNA.MSTRG.8737.1,0.737943257
mRNA.MSTRG.8740.1,6.755263186
mRNA.MSTRG.8746.2,4.71577164
mRNA.MSTRG.8749.1,6.463146847
mRNA.MSTRG.8750.1,2.256836026
mRNA.MSTRG.8789.1,5.083836366
mRNA.MSTRG.8798.1,1.867119627
mRNA.MSTRG.8802.1,2.339785386
mRNA.MSTRG.8818.1,3.903313658
mRNA.MSTRG.8842.7,6.078458924
mRNA.MSTRG.8842.5,1.750661049
mRNA.MSTRG.8842.8,6.291439504
mRNA.MSTRG.8852.1,2.630832355
mRNA.MSTRG.8854.1,0.964016515
mRNA.MSTRG.8878.1,2.256828306
mRNA.MSTRG.8883.1,6.701381355
mRNA.MSTRG.8886.1,6.306996078
mRNA.MSTRG.8890.1,1.485088844
mRNA.MSTRG.8891.1,2.872879439
mRNA.MSTRG.8892.1,4.106509521
mRNA.MSTRG.8894.1,3.127574954
mRNA.MSTRG.8930.1,5.653103311
mRNA.MSTRG.8941.1,2.756899654
mRNA.MSTRG.8954.1,3.218067059
mRNA.MSTRG.8957.1,2.256834643
mRNA.MSTRG.8961.1,4.05833765
mRNA.MSTRG.8968.1,0.140212802
mRNA.MSTRG.8983.1,3.601046004
mRNA.MSTRG.8984.1,2.339765318
mRNA.MSTRG.8998.1,1.485059605
mRNA.MSTRG.9011.1,1.750623937
mRNA.MSTRG.9021.1,3.600976654
mRNA.MSTRG.9021.2,5.095844376
mRNA.MSTRG.9024.1,5.396378937
mRNA.MSTRG.9045.1,3.030991591
mRNA.MSTRG.9047.2,4.385654253
mRNA.MSTRG.9065.2,7.013913959
mRNA.MSTRG.9086.1,4.86326992
mRNA.MSTRG.9100.1,2.256839007
mRNA.MSTRG.9103.1,1.750622663
mRNA.MSTRG.9108.1,1.867051342
mRNA.MSTRG.9120.1,4.820573526
mRNA.MSTRG.9126.1,4.791375978
mRNA.MSTRG.9134.1,0.963988524
mRNA.MSTRG.9133.1,2.695273363
mRNA.MSTRG.9147.1,4.34606123
mRNA.MSTRG.9168.1,1.867115478
mRNA.MSTRG.9177.1,4.498278379
mRNA.MSTRG.9189.1,1.485092002
mRNA.MSTRG.9192.1,7.39472086
mRNA.MSTRG.9202.1,3.600998147
mRNA.MSTRG.9209.1,5.107734087
mRNA.MSTRG.9216.1,1.159380811
mRNA.MSTRG.9224.1,5.154321232
mRNA.MSTRG.9250.1,2.256823448
mRNA.MSTRG.9248.2,1.867071185
mRNA.MSTRG.9282.2,3.383339773
mRNA.MSTRG.9309.2,7.350068925
mRNA.MSTRG.9311.1,3.666739779
mRNA.MSTRG.9312.2,3.496391715
mRNA.MSTRG.9321.2,2.56339681
mRNA.MSTRG.9340.1,3.173525133
mRNA.MSTRG.9357.1,4.058320364
mRNA.MSTRG.9358.1,5.561046096
mRNA.MSTRG.9394.1,2.168822923
mRNA.MSTRG.9398.1,5.754873997
mRNA.MSTRG.9404.2,0.96398582
mRNA.MSTRG.9405.1,3.847723842
mRNA.MSTRG.9409.1,2.816061417
mRNA.MSTRG.9418.1,2.56339096
mRNA.MSTRG.9419.1,4.385653005
mRNA.MSTRG.9422.1,2.563386076
mRNA.MSTRG.9441.1,3.127565353
mRNA.MSTRG.9464.2,3.17351692
mRNA.MSTRG.9469.1,2.563375024
mRNA.MSTRG.9476.1,5.769906563
mRNA.MSTRG.9481.1,2.168817948
mRNA.MSTRG.9484.1,2.677769738
mRNA.MSTRG.9509.1,2.256846271
mRNA.MSTRG.9510.1,2.492638009
mRNA.MSTRG.9515.1,4.635918028
mRNA.MSTRG.9520.1,1.750630255
mRNA.MSTRG.9560.1,4.008473906
mRNA.MSTRG.9571.1,4.918268518
mRNA.MSTRG.9583.1,3.459778971
mRNA.MSTRG.9585.1,2.92826648
mRNA.MSTRG.9595.1,5.50616801
mRNA.MSTRG.9600.1,2.339778039
mRNA.MSTRG.9624.1,6.17198789
mRNA.MSTRG.9625.1,4.533956734
mRNA.MSTRG.9634.1,2.168850068
mRNA.MSTRG.9636.1,6.254506046
mRNA.MSTRG.9642.1,4.904777596
mRNA.MSTRG.9655.7,4.560928829
mRNA.MSTRG.9656.1,1.867078287
mRNA.MSTRG.9675.1,4.220315924
mRNA.MSTRG.9685.1,2.756943587
mRNA.MSTRG.9686.1,5.367084523
mRNA.MSTRG.9690.1,0.737949835
mRNA.MSTRG.9700.1,3.459776715
mRNA.MSTRG.9703.1,1.750630775
mRNA.MSTRG.9714.1,5.367023628
mRNA.MSTRG.9734.1,3.982870196
mRNA.MSTRG.9822.1,6.041769197
mRNA.MSTRG.9827.1,4.423951448
mRNA.MSTRG.9847.1,2.339801768
mRNA.MSTRG.9848.1,2.418225094
mRNA.MSTRG.9854.1,2.816053505
mRNA.MSTRG.9904.1,3.080066361
mRNA.MSTRG.9935.1,4.033679256
mRNA.MSTRG.9937.1,3.930353981
mRNA.MSTRG.9961.1,3.956820295
mRNA.MSTRG.9963.2,2.143132279
mRNA.MSTRG.9951.1,3.982900058
mRNA.MSTRG.9953.1,3.903320335
mRNA.MSTRG.9954.2,2.816092002
mRNA.MSTRG.9970.1,3.409956642
mRNA.MSTRG.9994.2,4.15312353
mRNA.MSTRG.9993.1,1.623991837
mRNA.MSTRG.9999.1,3.077468846
mRNA.MSTRG.10010.1,1.974796206
mRNA.MSTRG.10025.1,1.623941335
mRNA.MSTRG.10026.1,1.33138231
mRNA.MSTRG.10027.1,1.974775205
mRNA.MSTRG.10034.1,4.033623795
mRNA.MSTRG.10087.1,3.634244435
mRNA.MSTRG.10144.2,4.330651988
mRNA.MSTRG.10166.1,2.075079428
mRNA.MSTRG.10182.1,3.031031303
mRNA.MSTRG.10186.2,1.588226443
mRNA.MSTRG.10203.1,2.695227197
mRNA.MSTRG.10207.2,1.623933451
mRNA.MSTRG.10213.1,1.75060559
mRNA.MSTRG.10261.1,4.284568419
mRNA.MSTRG.10269.1,2.256836202
mRNA.MSTRG.10281.1,2.630808903
mRNA.MSTRG.10284.1,2.927570435
mRNA.MSTRG.10299.7,1.485079756
mRNA.MSTRG.10299.8,1.750628625
mRNA.MSTRG.10301.3,5.47189567
mRNA.MSTRG.10330.1,1.974827632
mRNA.MSTRG.10339.1,4.863270249
mRNA.MSTRG.10347.2,3.204839966
mRNA.MSTRG.10347.1,3.644078684
mRNA.MSTRG.10353.1,2.339820187
mRNA.MSTRG.10372.1,4.958227248
mRNA.MSTRG.10376.1,2.339793696
mRNA.MSTRG.10378.1,2.56337119
mRNA.MSTRG.10380.1,2.563421254
mRNA.MSTRG.10383.1,2.269386934
mRNA.MSTRG.10385.1,2.168827388
mRNA.MSTRG.10389.1,3.127585649
mRNA.MSTRG.10423.1,4.325836918
mRNA.MSTRG.10422.1,4.325833829
mRNA.MSTRG.10481.1,2.492642635
mRNA.MSTRG.10489.1,3.601014508
mRNA.MSTRG.10491.1,2.492643753
mRNA.MSTRG.10506.1,2.563381211
mRNA.MSTRG.10537.1,1.631238186
mRNA.MSTRG.10538.1,3.847707156
mRNA.MSTRG.10540.1,3.90331369
mRNA.MSTRG.10547.2,5.336773791
mRNA.MSTRG.10568.1,5.769906565
mRNA.MSTRG.10576.1,2.27574148
mRNA.MSTRG.10576.3,0.402613973
mRNA.MSTRG.10597.1,2.41826582
mRNA.MSTRG.10606.2,3.303216515
mRNA.MSTRG.10609.1,6.994903915
mRNA.MSTRG.10611.1,3.666707984
mRNA.MSTRG.10612.1,2.563373478
mRNA.MSTRG.10614.2,0.963916827
mRNA.MSTRG.10623.1,2.816109189
mRNA.MSTRG.10627.1,3.383594444
mRNA.MSTRG.10640.1,1.159361157
mRNA.MSTRG.10645.1,1.331359059
mRNA.MSTRG.10653.1,2.563381742
mRNA.MSTRG.10654.1,3.03105446
mRNA.MSTRG.10695.1,3.698986209
mRNA.MSTRG.10695.2,2.073659938
mRNA.MSTRG.10706.1,2.980189618
mRNA.MSTRG.10717.1,0.73797476
mRNA.MSTRG.10719.1,2.339785158
mRNA.MSTRG.10729.1,2.492622806
mRNA.MSTRG.10740.2,2.168818245
mRNA.MSTRG.10794.1,4.746491177
mRNA.MSTRG.10796.1,1.623933451
mRNA.MSTRG.10816.3,3.080111393
mRNA.MSTRG.10823.2,1.485092002
mRNA.MSTRG.10835.1,4.058324618
mRNA.MSTRG.10837.1,4.806079611
mRNA.MSTRG.10839.1,6.382289601
mRNA.MSTRG.10852.1,1.623993855
mRNA.MSTRG.10858.1,2.168837458
mRNA.MSTRG.10867.1,4.153134992
mRNA.MSTRG.10875.2,2.212869233
mRNA.MSTRG.10875.3,3.995972839
mRNA.MSTRG.10874.1,2.563396976
mRNA.MSTRG.10889.1,2.169267725
mRNA.MSTRG.10890.1,4.700150408
mRNA.MSTRG.10900.1,4.402151954
mRNA.MSTRG.10900.2,5.646183781
mRNA.MSTRG.10903.1,4.263447268
mRNA.MSTRG.10935.1,2.816063514
mRNA.MSTRG.10950.1,4.480112996
mRNA.MSTRG.10953.1,1.623962776
mRNA.MSTRG.10958.1,0.963973626
mRNA.MSTRG.10971.1,6.327441382
mRNA.MSTRG.10972.2,5.047352391
mRNA.MSTRG.10964.2,4.063623283
mRNA.MSTRG.10964.1,4.028215682
mRNA.MSTRG.10981.1,4.250787509
mRNA.MSTRG.10981.2,3.620860235
mRNA.MSTRG.10982.1,1.159347015
mRNA.MSTRG.10991.2,3.991883319
mRNA.MSTRG.10991.4,5.29249029
mRNA.MSTRG.10999.1,4.325858414
mRNA.MSTRG.11024.1,6.88867548
mRNA.MSTRG.11025.1,4.635947874
mRNA.MSTRG.11051.1,3.031044668
mRNA.MSTRG.11070.1,3.127575021
mRNA.MSTRG.11072.4,5.047308822
mRNA.MSTRG.11072.7,2.267701253
mRNA.MSTRG.11072.9,2.723550065
mRNA.MSTRG.11093.2,5.306439068
mRNA.MSTRG.11116.1,5.367018181
mRNA.MSTRG.11122.1,2.339783858
mRNA.MSTRG.11118.1,1.48506827
mRNA.MSTRG.11125.1,3.729619863
mRNA.MSTRG.11137.1,5.653082152
mRNA.MSTRG.11150.2,1.623945327
mRNA.MSTRG.11185.1,3.982916708
mRNA.MSTRG.11191.2,3.080104265
mRNA.MSTRG.11193.1,2.630832168
mRNA.MSTRG.11221.1,3.819106862
mRNA.MSTRG.11224.1,1.666366435
mRNA.MSTRG.11253.1,3.698542836
mRNA.MSTRG.11287.2,1.159340585
mRNA.MSTRG.11279.2,2.816069525
mRNA.MSTRG.11290.1,5.856975209
mRNA.MSTRG.11318.1,2.256827815
mRNA.MSTRG.11306.1,2.816068502
mRNA.MSTRG.11342.1,2.256879743
mRNA.MSTRG.11347.1,5.221533542
mRNA.MSTRG.11365.1,1.308267076
mRNA.MSTRG.11366.1,3.634244423
mRNA.MSTRG.11370.1,4.997083182
mRNA.MSTRG.11380.1,3.422201455
mRNA.MSTRG.11404.1,3.698533528
mRNA.MSTRG.11409.1,4.4430637
mRNA.MSTRG.11431.1,3.343984516
mRNA.MSTRG.11451.1,2.256840852
mRNA.MSTRG.11463.1,3.127553263
mRNA.MSTRG.11471.1,2.816035722
mRNA.MSTRG.11479.1,3.698523854
mRNA.MSTRG.11478.1,3.930293536
mRNA.MSTRG.11511.1,6.041772834
mRNA.MSTRG.11546.1,0.140218026
mRNA.MSTRG.11549.1,3.459776851
mRNA.MSTRG.11574.1,4.008482387
mRNA.MSTRG.11582.2,4.130006497
mRNA.MSTRG.11593.1,3.875724109
mRNA.MSTRG.11608.1,3.127559452
mRNA.MSTRG.11614.1,1.750605793
mRNA.MSTRG.11622.2,4.761618983
mRNA.MSTRG.11652.1,4.715763107
mRNA.MSTRG.11655.1,2.980210884
mRNA.MSTRG.11659.1,4.516221116
mRNA.MSTRG.11667.3,3.760060141
mRNA.MSTRG.11669.1,3.760060164
mRNA.MSTRG.11689.1,2.07509841
mRNA.MSTRG.11711.1,1.750670366
mRNA.MSTRG.11712.1,1.623951623
mRNA.MSTRG.11709.2,5.799255672
mRNA.MSTRG.11743.1,5.0838669
mRNA.MSTRG.11757.1,5.669244842
mRNA.MSTRG.11758.1,2.927551582
mRNA.MSTRG.11768.1,1.623982436
mRNA.MSTRG.11787.1,5.396388307
mRNA.MSTRG.11789.3,4.715773251
mRNA.MSTRG.11784.1,4.97129383
mRNA.MSTRG.11795.1,3.903346304
mRNA.MSTRG.11857.1,2.168818151
mRNA.MSTRG.11862.1,2.980197703
mRNA.MSTRG.11876.1,4.443058987
mRNA.MSTRG.11885.1,2.816030632
mRNA.MSTRG.11921.1,2.980212703
mRNA.MSTRG.11923.1,2.256804772
mRNA.MSTRG.11941.1,4.175878775
mRNA.MSTRG.11949.1,2.075108313
mRNA.MSTRG.11961.1,0.469847112
mRNA.MSTRG.11962.1,1.974832941
mRNA.MSTRG.11963.1,3.080096577
mRNA.MSTRG.11968.1,4.746522367
mRNA.MSTRG.11974.1,3.496394376
mRNA.MSTRG.12001.1,2.756934311
mRNA.MSTRG.12038.1,2.563367612
mRNA.MSTRG.12057.1,4.365994841
mRNA.MSTRG.12061.1,1.623953791
mRNA.MSTRG.12063.1,4.106493577
mRNA.MSTRG.12066.1,4.635963858
mRNA.MSTRG.12068.1,5.285663666
mRNA.MSTRG.12075.1,1.623982436
mRNA.MSTRG.12079.1,2.075120605
mRNA.MSTRG.12083.1,2.256854119
mRNA.MSTRG.12084.1,1.867095022
mRNA.MSTRG.12088.1,5.071800394
mRNA.MSTRG.12089.1,2.980212904
mRNA.MSTRG.12090.1,4.19825887
mRNA.MSTRG.12090.2,4.263516394
mRNA.MSTRG.12093.1,4.46170448
mRNA.MSTRG.12124.1,3.847713932
mRNA.MSTRG.12130.1,4.904696613
mRNA.MSTRG.12132.1,3.080106972
mRNA.MSTRG.12135.2,2.56338793
mRNA.MSTRG.12136.3,2.492651309
mRNA.MSTRG.12138.4,3.532107354
mRNA.MSTRG.12145.1,3.982864282
mRNA.MSTRG.12150.1,3.261241875
mRNA.MSTRG.12160.1,3.218064813
mRNA.MSTRG.12263.1,5.67724139
mRNA.MSTRG.12299.1,0.73971234
mRNA.MSTRG.12312.1,2.075099382
mRNA.MSTRG.12314.2,0.737960973
mRNA.MSTRG.12325.1,4.033617814
mRNA.MSTRG.12379.1,4.635969485
mRNA.MSTRG.12387.1,2.38588884
mRNA.MSTRG.12410.1,3.729626777
mRNA.MSTRG.12430.1,5.754872091
mRNA.MSTRG.12437.1,4.443083451
mRNA.MSTRG.12447.1,4.533949356
mRNA.MSTRG.12454.1,3.127595062
mRNA.MSTRG.12459.1,2.872904353
mRNA.MSTRG.12477.1,2.075094212
mRNA.MSTRG.12487.1,4.129959824
mRNA.MSTRG.12509.1,5.191401889
mRNA.MSTRG.12509.2,5.092534024
mRNA.MSTRG.12510.2,4.918287714
mRNA.MSTRG.12529.1,5.595201968
mRNA.MSTRG.12531.1,4.033666266
mRNA.MSTRG.12532.1,3.459776577
mRNA.MSTRG.12547.1,2.492632824
mRNA.MSTRG.12574.2,0.140203158
mRNA.MSTRG.12587.1,4.106500066
mRNA.MSTRG.12592.1,3.819081452
mRNA.MSTRG.12594.1,0.963992854
mRNA.MSTRG.12599.1,8.020414098
mRNA.MSTRG.12604.1,2.492633109
mRNA.MSTRG.12605.1,4.198509501
mRNA.MSTRG.12620.1,1.62394291
mRNA.MSTRG.12626.1,1.331395521
mRNA.MSTRG.12628.1,3.681013636
mRNA.MSTRG.12628.2,4.50824419
mRNA.MSTRG.12630.1,3.303208365
mRNA.MSTRG.12640.1,3.127572523
mRNA.MSTRG.12674.2,4.058324453
mRNA.MSTRG.12684.1,4.008527776
mRNA.MSTRG.12687.1,2.168785438
mRNA.MSTRG.12690.1,1.974828312
mRNA.MSTRG.12697.2,4.366012725
mRNA.MSTRG.12702.1,2.927552531
mRNA.MSTRG.12710.1,2.816068498
mRNA.MSTRG.12736.1,3.422200443
mRNA.MSTRG.12744.1,2.256861688
mRNA.MSTRG.12745.2,0.961441286
mRNA.MSTRG.12747.1,4.424175557
mRNA.MSTRG.12751.1,5.891750902
mRNA.MSTRG.12750.2,5.08386207
mRNA.MSTRG.12757.1,1.331364109
mRNA.MSTRG.12770.1,4.551457593
mRNA.MSTRG.12776.3,2.075081275
mRNA.MSTRG.12777.1,3.930354443
mRNA.MSTRG.12780.1,0.737943918
mRNA.MSTRG.12783.1,2.339831157
mRNA.MSTRG.12784.1,4.082610077
mRNA.MSTRG.12786.1,2.256846113
mRNA.MSTRG.12789.1,2.756883588
mRNA.MSTRG.12791.2,3.599061549
mRNA.MSTRG.12791.3,4.083986599
mRNA.MSTRG.12800.1,2.695243252
mRNA.MSTRG.12803.1,3.60099811
mRNA.MSTRG.12807.2,3.127574843
mRNA.MSTRG.12809.1,4.997066445
mRNA.MSTRG.12815.1,3.49639693
mRNA.MSTRG.12868.1,1.867085261
mRNA.MSTRG.12856.1,3.666741979
mRNA.MSTRG.12903.1,2.75695031
mRNA.MSTRG.12905.1,3.982900073
mRNA.MSTRG.12941.2,1.867075642
mRNA.MSTRG.12956.2,1.974840384
mRNA.MSTRG.12961.1,2.171741531
mRNA.MSTRG.12963.1,4.008482515
mRNA.MSTRG.12982.2,4.305177634
mRNA.MSTRG.13004.1,2.816095234
mRNA.MSTRG.13020.1,2.85218707
mRNA.MSTRG.13064.1,2.927537714
mRNA.MSTRG.13069.1,2.339771568
mRNA.MSTRG.13080.3,6.114247492
mRNA.MSTRG.13093.2,3.080073883
mRNA.MSTRG.13102.1,3.358484105
mRNA.MSTRG.13106.1,2.168822923
mRNA.MSTRG.13153.1,5.11956483
mRNA.MSTRG.13152.5,6.091308563
mRNA.MSTRG.13164.1,3.287575583
mRNA.MSTRG.13143.1,6.211077334
mRNA.MSTRG.13184.1,4.668404418
mRNA.MSTRG.13198.1,4.635952665
mRNA.MSTRG.13219.1,6.154888714
mRNA.MSTRG.13222.1,1.485109122
mRNA.MSTRG.13223.1,2.256824589
mRNA.MSTRG.13224.1,1.750608535
mRNA.MSTRG.13233.1,5.708797368
mRNA.MSTRG.13242.1,2.492688727
mRNA.MSTRG.13247.1,3.566974072
mRNA.MSTRG.13261.6,4.511596416
mRNA.MSTRG.13261.7,3.469357064
mRNA.MSTRG.13257.2,1.750617309
mRNA.MSTRG.13258.1,1.97483795
mRNA.MSTRG.13265.1,3.304121126
mRNA.MSTRG.13275.1,4.198262873
mRNA.MSTRG.13281.1,0.963982045
mRNA.MSTRG.13289.3,3.159609396
mRNA.MSTRG.13307.1,1.485076455
mRNA.MSTRG.13318.1,4.082660631
mRNA.MSTRG.13319.1,1.867070294
mRNA.MSTRG.13327.1,0.963979406
mRNA.MSTRG.13339.1,2.075107123
mRNA.MSTRG.13344.1,2.927573115
mRNA.MSTRG.13368.1,2.542697962
mRNA.MSTRG.13375.1,1.974801151
mRNA.MSTRG.13382.1,5.337048827
mRNA.MSTRG.13383.1,1.331377068
mRNA.MSTRG.13412.1,2.256841989
mRNA.MSTRG.13435.1,3.601025592
mRNA.MSTRG.13453.1,2.168789923
mRNA.MSTRG.13455.1,2.75692369
mRNA.MSTRG.13482.1,5.071774279
mRNA.MSTRG.13489.1,0.963958815
mRNA.MSTRG.13498.1,1.485052466
mRNA.MSTRG.13512.1,6.194461445
mRNA.MSTRG.13517.1,3.760055506
mRNA.MSTRG.13522.1,4.684372044
mRNA.MSTRG.13522.3,3.760018231
mRNA.MSTRG.13539.1,4.175891807
mRNA.MSTRG.13543.1,4.107263772
mRNA.MSTRG.13545.1,1.331408476
mRNA.MSTRG.13546.1,0.737966976
mRNA.MSTRG.13567.1,5.264586258
mRNA.MSTRG.13584.1,5.009807996
mRNA.MSTRG.13551.1,4.242095929
mRNA.MSTRG.13588.1,6.915969289
mRNA.MSTRG.13627.1,5.517173499
mRNA.MSTRG.13635.1,2.816062024
mRNA.MSTRG.13664.1,1.750648592
mRNA.MSTRG.13666.2,2.631809009
mRNA.MSTRG.13667.3,6.463154011
mRNA.MSTRG.13668.1,6.685586662
mRNA.MSTRG.13669.1,7.060601284
mRNA.MSTRG.13673.1,5.18829047
mRNA.MSTRG.13682.1,7.332778586
mRNA.MSTRG.13687.1,4.635963165
mRNA.MSTRG.13691.1,4.461704324
mRNA.MSTRG.13694.1,2.816060163
mRNA.MSTRG.13702.1,3.218073795
mRNA.MSTRG.13719.1,3.819045212
mRNA.MSTRG.13722.1,3.930336924
mRNA.MSTRG.13726.1,3.422188331
mRNA.MSTRG.13755.1,4.918291109
mRNA.MSTRG.13759.1,5.095842958
mRNA.MSTRG.13762.2,4.568748037
mRNA.MSTRG.13764.1,4.652266248
mRNA.MSTRG.13779.1,2.075122124
mRNA.MSTRG.13795.1,2.168818138
mRNA.MSTRG.13799.1,3.956816346
mRNA.MSTRG.13804.1,4.130001005
mRNA.MSTRG.13811.2,3.490720797
mRNA.MSTRG.13817.2,6.041776373
mRNA.MSTRG.13823.1,4.15312494
mRNA.MSTRG.13845.1,4.082647514
mRNA.MSTRG.13836.1,2.418196889
mRNA.MSTRG.13852.1,5.095867956
mRNA.MSTRG.13857.1,4.082613794
mRNA.MSTRG.13858.1,3.567027194
mRNA.MSTRG.13860.1,1.750647608
mRNA.MSTRG.13907.1,3.136829535
mRNA.MSTRG.13907.4,2.168786887
mRNA.MSTRG.13918.1,-0.287724523
mRNA.MSTRG.13920.1,1.867078517
mRNA.MSTRG.13928.1,6.259825988
